Reporting ID,Data Year,MapLot,Annual Report Received,BEUDO Category,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft2),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Latitude,Longitude,Location
B1720,2022,90-95,Yes,Non-Residential,82771,,134 Norfolk St,1902.0,"551-1, 551-2, 551-3",3,Worship Facility,Worship Facility (2000.0),2000.0,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,,1.0,-0.5626718619977058,463370.3,-0.2246596214959059,1123733.5,,,,,,,,,,1587103.8,1709969.3,793.6,855.0,2477357.1,2606365.8,1238.7,1303.2,-0.45307759454871577,46.3,-0.33046260332301647,142.22,42.3674720141318,-71.1004377250688,POINT (-71.1004377250688 42.3674720141318)
B1796,2022,82-8,Yes,Residential,89636,116.0,1221 Cambridge St,1974.0,338-15,1,Multifamily Housing,Multifamily Housing (102610.0),102610.0,116.0,"INMAN CAST LLC,",C/O HOMEOWNERS REHAB INC.,98.0,-0.42825481987824815,1800300.8,-0.1797854511943415,2184699.8,,,,,,,,,,3985000.6,3978055.1,38.8,38.8,7334777.1,7315329.6,71.5,71.3,-0.37312805831889967,2.4,0.062055713174901016,34.39,42.3736359463751,-71.0975571217032,POINT (-71.0975571217032 42.3736359463751)
B1588,2022,42-97,Yes,Non-Residential,65384,1.0,210 Broadway,2000.0,593-1,1,Office,Office (64812.0),64812.0,,BMR-BROADWAY LLC.,C/O RYAN LLC,41.0,-0.1609023591444031,4459424.7,-0.2661569255742247,142600.0,,,,,,,,,,4602024.7,4653832.0,71.0,71.8,12636119.2,12760595.5,195.0,196.9,-0.3308516324766607,5.0,-0.3390295433668072,3.3,42.3659244089937,-71.0935127762641,POINT (-71.0935127762641 42.3659244089937)
B1898,2022,18-75,Yes,Municipal,12571,0.0,59 & 69 First Street,1993.0,505-2,1,Restaurant,"Restaurant (3215.0),Parking (697.0)",3912.0,,CAMBRIDGE CITY OF,COMM. DEV.,,,,-0.2721882522705527,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5020208910494305,0.0,,,42.3690116721712,-71.0781014182006,POINT (-71.0781014182006 42.3690116721712)
B1759,2022,189-104,Yes,Residential,100581,76.0,1 Whittemore Ave,2016.0,"17-4, 17-6, 17-8, 17-15, 17-18, 17-21",6,Multifamily Housing,Multifamily Housing (200000.0),200000.0,68.0,TYLER COURT LIMITED PARTNERSHIP,,100.0,-0.6087445554973442,5125.3,-0.2718092853196474,8961.3,,,,,,,,,,14086.6,14906.8,0.1,0.1,23760.1,24933.7,0.1,0.1,-0.5015975976742892,0.0,-0.03838802877920406,13.49,42.398340073037,-71.1340161263515,POINT (-71.1340161263515 42.398340073037)
B1774,2022,128-68,Yes,Residential,123578,120.0,173 Pleasant Street,2003.0,681-14,1,Multifamily Housing,"Multifamily Housing (50000.0),Parking (12500.0)",50000.0,32.0,PRESIDENT AND FELLOW OF HARVARD COLLEGE,,100.0,-0.5858409339464395,232927.6,-0.2594628296679987,300873.1,,,,,,,,,,533800.7,571108.3,10.7,11.4,968113.9,1000808.7,19.4,20.0,-0.4848245976843145,0.6,-0.24090903939067926,20.49,42.3593954946829,-71.1141716221424,POINT (-71.1141716221424 42.3593954946829)
B1263,2022,159-1,Yes,Non-Residential,1223988,1027.0,25 Harvard Yard,1880.0,318-17,1,College/University,College/University (77826.0),77826.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.454132494445408,1542917.8,,,,,,,,,910929.6,1529370.0,,3983217.4,4004327.0,51.2,51.5,6989010.7,7046548.2,89.8,90.5,-0.365032572519322,3.3,-0.3368152071690477,2.98,42.3743593451077,-71.115491705606,POINT (-71.115491705606 42.3743593451077)
B1356,2022,128-71,Yes,Non-Residential,92612,2.0,780 Memorial Drive,2002.0,681-15,1,Laboratory,"Office (17000.0),Laboratory (34000.0),Parking (40000.0)",51000.0,,MIT 770/784/790 MEMORIAL LLC,,,0.27338286207041185,8778885.1,-0.00321476704875676,6359399.9,,,,,,,,,,15138285.1,15516104.1,296.8,304.2,31258248.3,31654958.3,612.9,620.7,0.012598029778624885,19.1,-0.2151961190615053,24.26,42.3593773067797,-71.1147366516393,POINT (-71.1147366516393 42.3593773067797)
B1109,2022,95-72,Yes,Non-Residential,36902,2.0,149 Sidney Street,1954.0,707-16,1,Laboratory,Laboratory (37116.0),37116.0,,"MIT 149 SIDNEY SPE LLC,",,,-0.08517705863672918,5212599.2,-0.18138252620172818,2146943.6,,,,,,,,,,7359542.8,7554311.9,198.3,203.5,16849568.4,17054076.0,454.0,459.5,-0.2422245820564476,13.2,-0.3301237977845615,7.74,42.3592846548401,-71.1042199698906,POINT (-71.1042199698906 42.3592846548401)
B1806,2022,169-4,Yes,Non-Residential,27150,1.0,0 Garden Street,1761.0,319-8,1,Worship Facility,"Worship Facility (27342.0),Parking (1500.0)",27342.0,,CHRIST CHURCH OF CAMBRIDGE,C/O TREASURER,57.0,-0.588014347671543,211310.7,-0.2224928271996024,1174961.3,,,,,,,,,81451.4,1597582.7,1715682.2,58.4,62.7,2036689.9,2160694.5,74.5,79.0,-0.4610672570045081,2.8,-0.34082037264149784,7.27,42.375230291647,-71.1207865821191,POINT (-71.1207865821191 42.375230291647)
B1902,2022,156-24,Yes,Residential,31860,38.0,3 WENDELL ST,2009.0,214-37,1,Residence Hall/Dormitory,Residence Hall/Dormitory (7226.0),7226.0,,LESLEY COLLEGE,,93.0,-0.5913166288354367,178465.8,-0.2685800301074129,85309.1,,,,,,,,,,263774.8,265639.6,36.5,36.8,589278.7,591236.6,81.5,81.8,-0.4928142601401069,2.4,-0.2921049762907899,83.23,42.3818141499124,-71.1190155023511,POINT (-71.1190155023511 42.3818141499124)
B1376,2022,136-2,Yes,Non-Residential,386737,1.0,20 Quincy St,1931.0,333-3,1,Hotel,Hotel (39895.0),39895.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,38.0,-0.4331732678995362,1751381.3,-0.2388087078894725,789200.0,,,,,,,1342315.5,2226670.0,,6109566.8,6126459.4,153.1,153.6,9632810.4,9683727.3,241.5,242.7,-0.29852260095024263,9.6,-0.21346579077582442,31.36,42.3732476058325,-71.1142721641717,POINT (-71.1142721641717 42.3732476058325)
B1652,2022,140-157,Yes,Non-Residential,36212,,1611 Cambridge Street,1970.0,302-21,1,Medical Office,"Medical Office (36212.0),Parking (27000.0)",36212.0,,"ATRIUS HEALTH, INC",,13.0,-0.4069885312348103,2011818.3,-0.12923608162129538,3379848.6,,,,,,,,,,5391666.9,5609764.0,148.9,154.9,9181932.3,9410934.2,253.6,259.9,-0.331592395883158,8.9,-0.3318057252790345,7.55,42.3750850443542,-71.1084369996933,POINT (-71.1084369996933 42.3750850443542)
B1531,2022,264-34,Yes,Residential,156945,154.0,247 Garden Street,1972.0,"89-1, 89-4, 89-14, 89-9, 89-16, 89-17",6,Multifamily Housing,Multifamily Housing (117581.0),117581.0,154.0,BRISTON ARMS PRESERVATION,,88.0,-0.3031277869776151,3044831.3,-0.19245715861523813,1885100.0,,,,,,,,,,4929931.3,5077917.8,41.9,43.2,10504882.7,10839753.1,89.3,92.2,-0.3348729195405032,2.7,0.6030797572963255,68.03,42.3871414250434,-71.1361288699813,POINT (-71.1361288699813 42.3871414250434)
B1736,2022,73-124,Yes,Non-Residential,276055,175.0,131 Washington Street,1942.0,"597-1, 597-2, 597-3, 597-4, 597-5, 597-6, 597-7, 597-8, 597-9, 597-10, 597-11, 597-12, 597-13, 597-14, 597-15, 597-16, 597-17",17,Multifamily Housing,Multifamily Housing (200075.0),200075.0,175.0,CAMBRIDGE HOUSING AUTHORITY,,64.0,-0.22824940291108892,3789582.1,0.20251014915698834,11223400.1,,,,,,,,,114222.0,15402707.6,15994235.0,77.0,79.9,22785125.4,23396279.4,113.9,116.9,-0.044546575865452825,4.3,1.8456974703712397,91.31,42.3650089657981,-71.0944987114929,POINT (-71.0944987114929 42.3650089657981)
B1058,2022,212-58,Yes,Municipal,70784,,44 Linnaean Street,1960.0,195-1,1,K-12 School,K-12 School (78732.0),78732.0,,CAMBRIDGE CITY OF,SCHOOL DEPT.,81.0,-0.516359343771882,924001.0,-0.14700184926172738,2959812.0,,,,,,,,,,3883813.0,4211401.3,49.3,53.5,5695005.3,6065671.0,72.3,77.0,-0.3834987460098619,2.8,,,42.3827918570885,-71.1237949910583,POINT (-71.1237949910583 42.3827918570885)
B1612,2022,169-98,Yes,Non-Residential,117640,4.0,50 Church Street,1979.0,"345-5, 345-13",2,Mixed Use Property,"Restaurant (33363.0),Office (40792.0),Retail Store (22450.0)",96605.0,,"GAZIT HORIZONS (9 BRATTLE) LLC,",,,-0.3885258008444831,2195451.1,,,,,,,,,,,,2195451.1,2249357.7,22.7,23.3,6147263.2,6298201.7,63.6,65.2,-0.41969032958444447,1.6,-0.25336014292890047,9.54,42.3737995028364,-71.120389776979,POINT (-71.120389776979 42.3737995028364)
B1684,2022,30-35,Yes,Non-Residential,81110,1.0,250 Binney Street,1983.0,591-1,1,Laboratory,Laboratory (67362.0),67362.0,,"BARRETT, DAVID, EDWARD L. LINDE,",C/O BOSTON PROPERTIES,,2.063861026749631,26587225.5,-0.2721882522705527,0.0,,,,,,,,16583556.5,,43170782.0,42433740.2,640.9,629.9,94394931.4,92331214.2,1401.3,1370.7,1.6832840697895082,61.3,0.9056331031366389,155.87,42.3656486722626,-71.0865965809483,POINT (-71.0865965809483 42.3656486722626)
B1844,2022,92-130,Yes,Residential,103484,83.0,3 Brookline Place,2017.0,665-18,1,Multifamily Housing,Multifamily Housing (11250.0),11250.0,8.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.5772201080967607,318671.6,,,,,,,,,,,,318671.6,327385.6,28.3,29.1,892280.4,916679.7,79.3,81.5,-0.4900628532016883,2.0,-0.3191610185759819,33.58,42.3612548671253,-71.1032596754878,POINT (-71.1032596754878 42.3612548671253)
B1031,2022,105-61,Yes,Municipal,48692,,5 Western Avenue,1931.0,604-4,1,Office,Office (34055.0),58318.0,,CAMBRIDGE CITY OF,POLICE DEPT,96.0,-0.5417674544923783,671288.4,-0.24802276483754437,571353.3,,,,,,,,,,1242641.7,1277225.7,36.5,37.5,2479528.5,2494208.3,72.8,73.2,-0.46027358192611817,2.3,-0.308633846488273,13.65,42.3654173025225,-71.105648163159,POINT (-71.105648163159 42.3654173025225)
B1051,2022,"138-2, 138-33",Yes,Non-Residential,155818,1.0,1640 Cambridge Street,2008.0,328-2,1,Fitness Center/Health Club/Gym,"Parking (50031.0),Swimming Pool (0.0),Fitness Center/Health Club/Gym (118193.0)",168224.0,,CAMBRIDGE CITY OF,,,-0.13825523444340368,4684676.2,0.08243387862677697,8384413.1,,,,,,,,,,13069089.3,13635298.1,110.6,115.4,21920727.1,22515246.3,185.5,190.5,-0.08714047173904778,6.6,,,42.3744337784401,-71.1097587098409,POINT (-71.1097587098409 42.3744337784401)
B1824,2022,265B-59,Yes,Non-Residential,66888,1.0,185 ALEWIFE BROOK PARKWAY,1965.0,76-1,1,Office,"Office (64000.0),Parking (25000.0)",64000.0,,"ALEWIFE PROPERTIES, LLC",,44.0,-0.18158903420271338,4253672.4,-0.12815247299605048,3405465.6,,,,,,,,,,7659138.0,7825404.1,119.7,122.3,15486021.6,15528920.8,242.0,242.6,-0.2468278975111094,7.5,-0.3165352756529557,6.24,42.3906744552723,-71.142295702544,POINT (-71.142295702544 42.3906744552723)
B1536,2022,"223-45, 223-44",Yes,Non-Residential,27634,,145 Brattle Street,1961.0,"268-1, 268-4, 268-7",3,Social/Meeting Hall,Social/Meeting Hall (35910.0),35910.0,,DIOCESE OF THE ARMENIAN CHURCH,,,-0.577263126292532,318243.7,-0.2466447800986498,603932.3,,,,,,,,,,922176.1,975175.5,25.7,27.2,1525211.4,1569212.8,42.5,43.7,-0.47313111819603565,1.5,-0.3500044227731887,3.42,42.3783814576306,-71.1309536406951,POINT (-71.1309536406951 42.3783814576306)
B1663,2022,44-106,Yes,Non-Residential,333774,1.0,50 Broadway,1986.0,643-8,1,Hotel,Hotel (334260.0),334260.0,,"ZUCKERMAN, MORTIMER B.,","EDWARD H. LINDE & DAVID BARRETT, TRS.",31.0,0.8475283679705559,14489414.7,1.0146367479012754,30424685.4,,,,,,,,,,44914100.1,46173873.6,134.4,138.1,72516280.8,73494911.2,216.9,219.9,0.9074402248273677,8.0,0.5204596067045136,21.89,42.3630147939274,-71.0859421439547,POINT (-71.0859421439547 42.3630147939274)
B1741,2022,"36-218, 81-106",Yes,Residential,108586,50.0,14 Roosevelt Towers,1950.0,"354-1, 354-2, 354-3, 359-2",4,Multifamily Housing,Multifamily Housing (91526.0),91526.0,87.0,CAMBRIDGE HOUSING AUTHORITY,,4.0,-0.45905982740505696,1493910.1,0.22188145088853262,11681400.3,,,,,,,,,,13175310.3,13995732.7,144.0,152.9,16448418.4,17292877.1,179.7,188.9,-0.11772341809300793,7.9,0.3797948072566796,67.24,42.373837900393,-71.0913121453632,POINT (-71.0913121453632 42.373837900393)
B1853,2022,24-123,No,Non-Residential,40648,0.0,121 Third Street,,497-12,1,,,,,MIDDLESEX COUNTY OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3693525203925,-71.0806079418795,POINT (-71.0806079418795 42.3693525203925)
B1629,2022,65-45,Yes,Residential,101803,101.0,11 Henry St,1989.0,"748-1, 748-2, 748-3, 748-5, 748-6",5,Multifamily Housing,Multifamily Housing (60737.0),60737.0,100.0,CHA RAD PROPERTIES LLC,,99.0,-0.5194880084375316,892882.8,-0.17928636525453315,2196500.0,,,,,,,,,,3089382.8,3245789.7,50.9,53.4,4806396.9,4989864.1,79.1,82.2,-0.4061449415799223,3.0,0.1252792466901641,66.69,42.3553728618724,-71.107277261267,POINT (-71.107277261267 42.3553728618724)
B1389,2022,55-9,Yes,Non-Residential,173638,0.0,150  ALBANY ST,1962.0,699-6,1,College/University,College/University (144308.0),144308.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.8062924771126716,14079276.8,,,,,,,,,12249347.8,5575980.0,,31904604.6,31626926.3,221.1,219.2,57277014.6,57140420.7,396.9,396.0,0.5632497991655848,14.0,-0.046894467833984876,18.21,42.3596230207409,-71.0979058529456,POINT (-71.0979058529456 42.3596230207409)
B1561,2022,106-105,Yes,Residential,175641,93.0,632 Massachusetts Ave,2001.0,608-2,1,Multifamily Housing,Multifamily Housing (175641.0),175641.0,93.0,"CENTRAL SQUARE LLC,",C/O HUNNEMAN REAL ESTATE CORP.,,-0.6048191965903946,44167.5,-0.028592018225452293,5759404.2,,,,,,,,,,5803571.7,5803571.7,33.0,33.0,6171043.4,6171043.4,35.1,35.1,-0.33852382490109706,1.8,0.09110828809741711,21.45,42.3650000802334,-71.1039613927968,POINT (-71.1039613927968 42.3650000802334)
B1290,2022,172-60,Yes,Non-Residential,160900,,29 Garden Street,2004.0,252-16,1,Multifamily Housing,Multifamily Housing (112985.0),112985.0,75.0,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",46.0,-0.3727929077322171,2351932.4,-0.04144475003807604,5455524.9,,,,,,,,,,7807457.3,8066561.2,69.1,71.4,12313711.9,12503291.8,109.0,110.7,-0.2605320205313095,4.0,-0.011162583724784554,25.87,42.3789545855336,-71.1235572824843,POINT (-71.1235572824843 42.3789545855336)
B1339,2022,226-30,Yes,Non-Residential,52556,1.0,100 Concord Avenue,1900.0,219-5,1,Worship Facility,Worship Facility (23966.0),23966.0,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,,74.0,-0.591921868092208,172445.9,-0.24824904532720324,566000.0,,,,,,,,,,738445.9,801861.0,30.8,33.5,1077148.5,1151640.6,44.9,48.1,-0.47953343049504804,1.8,-0.34049366730084485,8.41,42.3815274353331,-71.1300400292096,POINT (-71.1300400292096 42.3815274353331)
B1469,2022,52A-21,Yes,Non-Residential,3691096,0.0,6  VASSAR ST,1940.0,668-57,1,College/University,College/University (39121.0),39121.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.3875494524634273,2205162.0,-0.265509805669219,157900.0,,,,,,,,971916.0,,3334978.0,3334978.0,85.2,85.2,7509503.5,7509503.5,192.0,192.0,-0.3807473390714433,5.9,-0.3041809736971502,12.82,42.3611463253262,-71.0901319113029,POINT (-71.0901319113029 42.3611463253262)
B1433,2022,69-182,Yes,Non-Residential,123298,1.0,65 Landsdowne Street,1990.0,687-4,1,Laboratory,Laboratory (124986.0),124986.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,1.4945016553292363,20924299.2,0.7886231423339484,25080998.3,,,,,,,,,,46005297.5,46389557.2,368.1,371.2,84923086.0,84312702.3,679.5,674.6,0.9872839377133984,22.5,0.13527401007458648,33.07,42.3606144533083,-71.1008046782184,POINT (-71.1008046782184 42.3606144533083)
B1526,2022,52A-21,Yes,Non-Residential,3691096,0.0,21  AMES ST,1952.0,668-16,1,College/University,College/University (116490.0),116490.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.39539913740124266,9992475.6,-0.2719133320494718,6500.0,,,,,,,14802275.9,24484161.4,,49285413.0,49416592.6,423.1,424.2,70911280.3,71442893.3,608.7,613.3,1.1457014833600359,26.7,-0.18480042218297116,12.78,42.3604378839473,-71.0905825330066,POINT (-71.0905825330066 42.3604378839473)
B1214,2022,130-168,Yes,Non-Residential,176218,170.0,30 Hingham St,2008.0,619-28,1,Multifamily Housing,Multifamily Housing (10090.0),10090.0,15.1,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5853381973762427,237927.9,-0.2608873393673839,267186.0,,,,,,,,,,505113.9,518764.5,50.1,51.4,946743.5,961076.6,93.8,95.3,-0.4856182727627045,3.1,-0.30375746677408144,50.06,42.3648387257511,-71.1151551578115,POINT (-71.1151551578115 42.3648387257511)
B1324,2022,48-129,Yes,Non-Residential,903407,,75  AMHERST ST,2009.0,672-6,1,College/University,College/University (173875.0),173875.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.3496639686449796,9537587.4,,,,,,,,,9221064.0,6876245.7,,25634897.1,25319161.1,147.4,145.6,43368819.1,43181063.4,249.4,248.3,0.3542486951895598,9.3,-0.1436597496562928,10.51,42.3604602714942,-71.0873407920587,POINT (-71.0873407920587 42.3604602714942)
B1151,2022,132-97,Yes,Non-Residential,50426,1.0,8-10 Mt Auburn St,1987.0,"476-7, 476-2",2,Multifamily Housing,"Multifamily Housing (43999.0),Office (9325.0)",53324.0,10.0,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.441295782495808,1670593.7,-0.2386881659463832,792049.0,,,,,,,,,,2462642.7,2591243.4,46.2,48.6,5509313.7,5792812.0,103.3,108.6,-0.41715056933359657,3.0,-0.28208601251076354,12.83,42.3699286076947,-71.1140972380754,POINT (-71.1140972380754 42.3699286076947)
B1599,2022,42-86,Yes,Non-Residential,258834,,60 Hampshire Street,1999.0,568-1,1,Laboratory,Laboratory (39014.0),39014.0,,"BMR-HAMPSHIRE LLC,",,,-0.274516570216012,3329402.3,-0.13777468073388086,3177967.3,,,,,,,,,,6507369.6,6679024.1,166.8,171.2,12659192.1,12839429.3,324.5,329.1,-0.28788735489981704,10.4,-0.23003096156671343,28.56,42.3669795305518,-71.09342716639,POINT (-71.09342716639 42.3669795305518)
B1046,2022,256-80,Yes,Municipal,50409,1.0,110 Cushing Street,1996.0,273-23,1,K-12 School,K-12 School (53664.0),53664.0,,CAMBRIDGE CITY OF,SCHOOL DEPT,38.0,-0.45332729261834137,1550926.4,-0.17093851847995917,2393866.9,,,,,,,,,,3944793.3,4183987.8,73.5,78.0,6856154.2,7074448.9,127.8,131.8,-0.37540326021028425,4.5,,,42.3780501275273,-71.1525930064838,POINT (-71.1525930064838 42.3780501275273)
B1075,2022,9-31,Yes,Non-Residential,291056,400.0,40 Edwin Land Blvd,1963.0,552-1,1,Hotel,"Hotel (312276.0),Restaurant (9495.0),Parking (59661.0),Swimming Pool (0.0)",321771.0,,"SONESTA,  ROYAL SONESTA HOTEL BOSTON","C/O RYAN, LLC",83.0,0.7654283471699169,13672836.7,0.14412893691662773,9843080.9,,,,,,,,,,23515917.7,24525347.3,73.1,76.2,48619177.8,49679078.9,151.1,154.4,0.29779194128008674,4.7,0.6546629005260989,26.19,42.3668113064781,-71.0748912453425,POINT (-71.0748912453425 42.3668113064781)
B1448,2022,43-77,Yes,Non-Residential,234164,1.0,415 Main Street,2006.0,625-7,1,Laboratory,"Office (56699.0),Laboratory (137000.0),Fast Food Restaurant (5496.0),Other (31833.0)",231028.0,,MIT 415 MAIN STREET FEE OWNER LLC,C/O MIT INVESTMENT MGMT CO,,3.935985634410919,45207632.6,2.176060907291835,57884500.3,,,,,,,,,,103092132.9,103926289.0,446.2,449.8,187360096.5,186886459.7,811.0,808.9,2.8195622236844793,27.2,1.072748934979567,51.43,42.3630294188739,-71.088739299666,POINT (-71.088739299666 42.3630294188739)
B1566,2022,58-158,Yes,Residential,117439,160.0,362  MEMORIAL DR,1949.0,737-2,1,College/University,College/University (133099.0),133099.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,-0.22646112896582846,3807368.5,,,,,,,,,,10367502.1,,14174870.6,15033214.5,106.5,112.9,23133162.9,24165785.9,173.8,181.6,0.004925837354188527,7.2,-0.05621162014149733,19.17,42.3567062302829,-71.0957584828716,POINT (-71.0957584828716 42.3567062302829)
B1311,2022,22-109,Yes,Non-Residential,53372,112.0,250 Monsignor O'Brien Hwy,1998.0,369-3,1,Hotel,Hotel (22615.0),22615.0,,"44 CAMBRIDGE ASSOCIATES, LLC.",,33.0,-0.4000387941974139,2080941.3,-0.1682641791601217,2457100.0,,,,,,,,,,4538041.3,4615746.8,200.7,204.1,8406590.8,8488181.4,371.7,375.3,-0.3533390930310431,12.4,-0.030305096647491935,122.26,42.373202083313,-71.0816533892823,POINT (-71.0816533892823 42.373202083313)
B1094,2022,63-118,Yes,Non-Residential,85368,2.0,600 MEMORIAL DR,1925.0,750-7,1,College/University,College/University (82481.0),82481.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,-0.2855115956758413,3220044.3,-0.1333831474177537,3281800.5,,,,,,,,,,6501844.8,6749845.2,78.8,81.8,12462014.6,12722415.1,151.1,154.2,-0.2890514116814557,4.9,-0.24493840525873337,12.02,42.3539518973022,-71.1066412250308,POINT (-71.1066412250308 42.3539518973022)
B1631,2022,1A-6,Yes,Residential,83581,104.0,169 Monsignor O'Brien Highway,1930.0,371-1,1,Multifamily Housing,Multifamily Housing (81440.0),81440.0,104.0,"CAMBRIDGE GLASS FACTORY, LLC","C/OLASALLE INVESTMENT MANAGEMENT, INC.,",70.0,-0.3420084830741984,2658118.6,-0.1460869993568075,2981439.9,,,,,,,,,,5639558.6,5868185.6,69.2,72.1,10573244.1,10813302.5,129.8,132.8,-0.3165125693937486,4.3,0.01464713818680516,38.51,42.3718559158185,-71.0777216814491,POINT (-71.0777216814491 42.3718559158185)
B1581,2022,69-62,Yes,Non-Residential,292593,,20 Sidney St,1998.0,662-7,1,Hotel,"Hotel (152355.0),Office (50260.0)",202615.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,OFFICE OF THE TREASURER,29.0,0.8011132441438137,14027763.5,-0.07639852990048389,4629100.1,,,,,,,,,,18656863.6,18796850.3,92.1,92.8,44138293.0,44052963.5,217.8,217.4,0.1539780170758245,6.1,0.23989232027036922,24.67,42.3618690772199,-71.1000644266356,POINT (-71.1000644266356 42.3618690772199)
B1285,2022,134-1,Yes,Residential,65454,2.0,1201 Massachusetts Ave,1991.0,408-3,1,College/University,College/University (96592.0),96592.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,C/O HARVARD REAL ESTATE INC.,,-0.35928035728589613,2486330.3,-0.10333901974966386,3992143.1,,,,,,,1692787.7,,,8171261.1,8276325.1,84.6,85.7,12693911.8,12829465.6,131.4,132.8,-0.24942056943384996,4.9,-0.2084563088858112,13.38,42.3719377211518,-71.1147341163394,POINT (-71.1147341163394 42.3719377211518)
B1199,2022,159-1,Yes,Non-Residential,1223988,1027.0,7 Harvard Yard,1863.0,318-26,1,Residence Hall/Dormitory,Residence Hall/Dormitory (32843.0),32843.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,82.0,-0.5685697458303681,404709.5,-0.2631924396826004,212691.0,,,,,,,162440.6,1395150.0,,2174991.1,2275583.3,66.2,69.3,3182755.8,3305353.1,96.9,100.6,-0.4273096103369881,4.3,-0.2702520190604425,23.81,42.3736494080668,-71.1178138715367,POINT (-71.1178138715367 42.3736494080668)
B1422,2022,14-1038,Yes,Non-Residential,959849,0.0,450 Kendall Street,2015.0,620-59,1,Laboratory,Laboratory (68577.0),68577.0,,"TP/P KENDALL SQUARE, LLC.",,,0.11466331802751527,7200238.7,-0.026071211275233867,5819000.8,,,,,,,,,,13019239.5,13173542.1,189.8,192.1,26270619.2,26063407.2,383.1,380.1,-0.06856847490472251,11.9,-0.2738336776098239,10.97,42.3633701074558,-71.081518146489,POINT (-71.081518146489 42.3633701074558)
B1614,2022,162-74,Yes,Non-Residential,77484,,104 Mount Auburn Street,1985.0,396-3,1,Mixed Use Property,"Office (27118.0),Other (7397.0)",34515.0,,Condo building,,33.0,-0.3554617891631855,2524310.3,,,,,,,,,,,,2524310.3,2647253.7,73.1,76.7,7068068.8,7412310.3,204.8,214.8,-0.4073619100334536,5.2,-0.3493389118940807,3.72,42.3726373876888,-71.1210411460095,POINT (-71.1210411460095 42.3726373876888)
