Reporting ID,Data Year,MapLot,Annual Report Received,BEUDO Category,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft2),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Latitude,Longitude,Location
B1531,2022,264-34,Yes,Residential,156945,154,247 Garden Street,1972,"89-1, 89-4, 89-14, 89-9, 89-16, 89-17",6,Multifamily Housing,Multifamily Housing (117581.0),117581,154,BRISTON ARMS PRESERVATION,,88,892388.9,3044831.3,18851,1885100,,,,,,,,,,4929931.3,5077917.8,41.9,43.2,10504882.7,10839753.1,89.3,92.2,315.9,2.7,7999.5,68.03,42.3871414250434,-71.1361288699813,POINT (-71.1361288699813 42.3871414250434)
B1736,2022,73-124,Yes,Non-Residential,276055,175,131 Washington Street,1942,"597-1, 597-2, 597-3, 597-4, 597-5, 597-6, 597-7, 597-8, 597-9, 597-10, 597-11, 597-12, 597-13, 597-14, 597-15, 597-16, 597-17",17,Multifamily Housing,Multifamily Housing (200075.0),200075,175,CAMBRIDGE HOUSING AUTHORITY,,64,1110662.8,3789582.1,112234,11223400.1,,,,,,,,,114222,15402707.6,15994235,77,79.9,22785125.4,23396279.4,113.9,116.9,864.6,4.3,18268.9,91.31,42.3650089657981,-71.0944987114929,POINT (-71.0944987114929 42.3650089657981)
B1058,2022,212-58,Yes,Municipal,70784,,44 Linnaean Street,1960,195-1,1,K-12 School,K-12 School (78732.0),78732,,CAMBRIDGE CITY OF,SCHOOL DEPT.,81,270809.2,924001,29598.1,2959812,,,,,,,,,,3883813,4211401.3,49.3,53.5,5695005.3,6065671,72.3,77,224,2.8,,,42.3827918570885,-71.1237949910583,POINT (-71.1237949910583 42.3827918570885)
B1612,2022,169-98,Yes,Non-Residential,117640,4,50 Church Street,1979,"345-5, 345-13",2,Mixed Use Property,"Restaurant (33363.0),Office (40792.0),Retail Store (22450.0)",96605,,"GAZIT HORIZONS (9 BRATTLE) LLC,",,,643449.8,2195451.1,,,,,,,,,,,,2195451.1,2249357.7,22.7,23.3,6147263.2,6298201.7,63.6,65.2,155.6,1.6,921.6,9.54,42.3737995028364,-71.120389776979,POINT (-71.120389776979 42.3737995028364)
B1684,2022,30-35,Yes,Non-Residential,81110,1,250 Binney Street,1983,591-1,1,Laboratory,Laboratory (67362.0),67362,,"BARRETT, DAVID, EDWARD L. LINDE,",C/O BOSTON PROPERTIES,,7792269.1,26587225.5,0,0,,,,,,,,16583556.5,,43170782,42433740.2,640.9,629.9,94394931.4,92331214.2,1401.3,1370.7,4130.1,61.3,10499.9,155.87,42.3656486722626,-71.0865965809483,POINT (-71.0865965809483 42.3656486722626)
B1844,2022,92-130,Yes,Residential,103484,83,3 Brookline Place,2017,665-18,1,Multifamily Housing,Multifamily Housing (11250.0),11250,8,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,93397.3,318671.6,,,,,,,,,,,,318671.6,327385.6,28.3,29.1,892280.4,916679.7,79.3,81.5,22.6,2,377.8,33.58,42.3612548671253,-71.1032596754878,POINT (-71.1032596754878 42.3612548671253)
B1031,2022,105-61,Yes,Municipal,48692,,5 Western Avenue,1931,604-4,1,Office,Office (34055.0),58318,,CAMBRIDGE CITY OF,POLICE DEPT,96,196743.4,671288.4,5713.5,571353.3,,,,,,,,,,1242641.7,1277225.7,36.5,37.5,2479528.5,2494208.3,72.8,73.2,78.9,2.3,464.8,13.65,42.3654173025225,-71.105648163159,POINT (-71.105648163159 42.3654173025225)
B1051,2022,"138-2, 138-33",Yes,Non-Residential,155818,1,1640 Cambridge Street,2008,328-2,1,Fitness Center/Health Club/Gym,"Parking (50031.0),Swimming Pool (0.0),Fitness Center/Health Club/Gym (118193.0)",168224,,CAMBRIDGE CITY OF,,,1372999.9,4684676.2,83844.1,8384413.1,,,,,,,,,,13069089.3,13635298.1,110.6,115.4,21920727.1,22515246.3,185.5,190.5,784.1,6.6,,,42.3744337784401,-71.1097587098409,POINT (-71.1097587098409 42.3744337784401)
B1824,2022,265B-59,Yes,Non-Residential,66888,1,185 ALEWIFE BROOK PARKWAY,1965,76-1,1,Office,"Office (64000.0),Parking (25000.0)",64000,,"ALEWIFE PROPERTIES, LLC",,44,1246679.9,4253672.4,34054.7,3405465.6,,,,,,,,,,7659138,7825404.1,119.7,122.3,15486021.6,15528920.8,242,242.6,482.3,7.5,399.5,6.24,42.3906744552723,-71.142295702544,POINT (-71.142295702544 42.3906744552723)
B1536,2022,"223-45, 223-44",Yes,Non-Residential,27634,,145 Brattle Street,1961,"268-1, 268-4, 268-7",3,Social/Meeting Hall,Social/Meeting Hall (35910.0),35910,,DIOCESE OF THE ARMENIAN CHURCH,,,93271.9,318243.7,6039.3,603932.3,,,,,,,,,,922176.1,975175.5,25.7,27.2,1525211.4,1569212.8,42.5,43.7,54.6,1.5,122.9,3.42,42.3783814576306,-71.1309536406951,POINT (-71.1309536406951 42.3783814576306)
B1663,2022,44-106,Yes,Non-Residential,333774,1,50 Broadway,1986,643-8,1,Hotel,Hotel (334260.0),334260,,"ZUCKERMAN, MORTIMER B.,","EDWARD H. LINDE & DAVID BARRETT, TRS.",31,4246604,14489414.7,304246.9,30424685.4,,,,,,,,,,44914100.1,46173873.6,134.4,138.1,72516280.8,73494911.2,216.9,219.9,2663.8,8,7316.7,21.89,42.3630147939274,-71.0859421439547,POINT (-71.0859421439547 42.3630147939274)
B1741,2022,"36-218, 81-106",Yes,Residential,108586,50,14 Roosevelt Towers,1950,"354-1, 354-2, 354-3, 359-2",4,Multifamily Housing,Multifamily Housing (91526.0),91526,87,CAMBRIDGE HOUSING AUTHORITY,,4,437839.9,1493910.1,116814,11681400.3,,,,,,,,,,13175310.3,13995732.7,144,152.9,16448418.4,17292877.1,179.7,188.9,726.3,7.9,6154.2,67.24,42.373837900393,-71.0913121453632,POINT (-71.0913121453632 42.373837900393)
B1853,2022,24-123,No,Non-Residential,40648,0,121 Third Street,,497-12,1,,,,,MIDDLESEX COUNTY OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3693525203925,-71.0806079418795,POINT (-71.0806079418795 42.3693525203925)
B1629,2022,65-45,Yes,Residential,101803,101,11 Henry St,1989,"748-1, 748-2, 748-3, 748-5, 748-6",5,Multifamily Housing,Multifamily Housing (60737.0),60737,100,CHA RAD PROPERTIES LLC,,99,261689,892882.8,21965,2196500,,,,,,,,,,3089382.8,3245789.7,50.9,53.4,4806396.9,4989864.1,79.1,82.2,181.2,3,4050.8,66.69,42.3553728618724,-71.107277261267,POINT (-71.107277261267 42.3553728618724)
B1389,2022,55-9,Yes,Non-Residential,173638,0,150  ALBANY ST,1962,699-6,1,College/University,College/University (144308.0),144308,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,4126399.5,14079276.8,,,,,,,,,12249347.8,5575980,,31904604.6,31626926.3,221.1,219.2,57277014.6,57140420.7,396.9,396,2013.3,14,2627.9,18.21,42.3596230207409,-71.0979058529456,POINT (-71.0979058529456 42.3596230207409)
B1561,2022,106-105,Yes,Residential,175641,93,632 Massachusetts Ave,2001,608-2,1,Multifamily Housing,Multifamily Housing (175641.0),175641,93,"CENTRAL SQUARE LLC,",C/O HUNNEMAN REAL ESTATE CORP.,,12944.7,44167.5,57594,5759404.2,,,,,,,,,,5803571.7,5803571.7,33,33,6171043.4,6171043.4,35.1,35.1,309,1.8,3768.4,21.45,42.3650000802334,-71.1039613927968,POINT (-71.1039613927968 42.3650000802334)
B1290,2022,172-60,Yes,Non-Residential,160900,,29 Garden Street,2004,252-16,1,Multifamily Housing,Multifamily Housing (112985.0),112985,75,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",46,689311.9,2351932.4,54555.2,5455524.9,,,,,,,,,,7807457.3,8066561.2,69.1,71.4,12313711.9,12503291.8,109,110.7,456.4,4,2923.2,25.87,42.3789545855336,-71.1235572824843,POINT (-71.1235572824843 42.3789545855336)
B1339,2022,226-30,Yes,Non-Residential,52556,1,100 Concord Avenue,1900,219-5,1,Worship Facility,Worship Facility (23966.0),23966,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,,74,50541,172445.9,5660,566000,,,,,,,,,,738445.9,801861,30.8,33.5,1077148.5,1151640.6,44.9,48.1,42.5,1.8,201.5,8.41,42.3815274353331,-71.1300400292096,POINT (-71.1300400292096 42.3815274353331)
B1469,2022,52A-21,Yes,Non-Residential,3691096,0,6  VASSAR ST,1940,668-57,1,College/University,College/University (39121.0),39121,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,646295.9,2205162,1579,157900,,,,,,,,971916,,3334978,3334978,85.2,85.2,7509503.5,7509503.5,192,192,229.2,5.9,501.6,12.82,42.3611463253262,-71.0901319113029,POINT (-71.0901319113029 42.3611463253262)
B1433,2022,69-182,Yes,Non-Residential,123298,1,65 Landsdowne Street,1990,687-4,1,Laboratory,Laboratory (124986.0),124986,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,6132560.6,20924299.2,250810,25080998.3,,,,,,,,,,46005297.5,46389557.2,368.1,371.2,84923086,84312702.3,679.5,674.6,2814.7,22.5,4133.4,33.07,42.3606144533083,-71.1008046782184,POINT (-71.1008046782184 42.3606144533083)
B1526,2022,52A-21,Yes,Non-Residential,3691096,0,21  AMES ST,1952,668-16,1,College/University,College/University (116490.0),116490,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,2928626.7,9992475.6,65,6500,,,,,,,14802275.9,24484161.4,,49285413,49416592.6,423.1,424.2,70911280.3,71442893.3,608.7,613.3,3114.1,26.7,1488.2,12.78,42.3604378839473,-71.0905825330066,POINT (-71.0905825330066 42.3604378839473)
B1214,2022,130-168,Yes,Non-Residential,176218,170,30 Hingham St,2008,619-28,1,Multifamily Housing,Multifamily Housing (10090.0),10090,15.1,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,69732.7,237927.9,2671.9,267186,,,,,,,,,,505113.9,518764.5,50.1,51.4,946743.5,961076.6,93.8,95.3,31,3.1,505.1,50.06,42.3648387257511,-71.1151551578115,POINT (-71.1151551578115 42.3648387257511)
B1324,2022,48-129,Yes,Non-Residential,903407,,75  AMHERST ST,2009,672-6,1,College/University,College/University (173875.0),173875,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,2795306.6,9537587.4,,,,,,,,,9221064,6876245.7,,25634897.1,25319161.1,147.4,145.6,43368819.1,43181063.4,249.4,248.3,1618.3,9.3,1828.2,10.51,42.3604602714942,-71.0873407920587,POINT (-71.0873407920587 42.3604602714942)
B1151,2022,132-97,Yes,Non-Residential,50426,1,8-10 Mt Auburn St,1987,"476-7, 476-2",2,Multifamily Housing,"Multifamily Housing (43999.0),Office (9325.0)",53324,10,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,489622.9,1670593.7,7920.5,792049,,,,,,,,,,2462642.7,2591243.4,46.2,48.6,5509313.7,5792812,103.3,108.6,160.4,3,684.2,12.83,42.3699286076947,-71.1140972380754,POINT (-71.1140972380754 42.3699286076947)
B1599,2022,42-86,Yes,Non-Residential,258834,,60 Hampshire Street,1999,568-1,1,Laboratory,Laboratory (39014.0),39014,,"BMR-HAMPSHIRE LLC,",,,975791.9,3329402.3,31779.7,3177967.3,,,,,,,,,,6507369.6,6679024.1,166.8,171.2,12659192.1,12839429.3,324.5,329.1,404.7,10.4,1114.4,28.56,42.3669795305518,-71.09342716639,POINT (-71.09342716639 42.3669795305518)
B1046,2022,256-80,Yes,Municipal,50409,1,110 Cushing Street,1996,273-23,1,K-12 School,K-12 School (53664.0),53664,,CAMBRIDGE CITY OF,SCHOOL DEPT,38,454550.5,1550926.4,23938.7,2393866.9,,,,,,,,,,3944793.3,4183987.8,73.5,78,6856154.2,7074448.9,127.8,131.8,239.3,4.5,,,42.3780501275273,-71.1525930064838,POINT (-71.1525930064838 42.3780501275273)
B1075,2022,9-31,Yes,Non-Residential,291056,400,40 Edwin Land Blvd,1963,552-1,1,Hotel,"Hotel (312276.0),Restaurant (9495.0),Parking (59661.0),Swimming Pool (0.0)",321771,,"SONESTA,  ROYAL SONESTA HOTEL BOSTON","C/O RYAN, LLC",83,4007278.7,13672836.7,98430.8,9843080.9,,,,,,,,,,23515917.7,24525347.3,73.1,76.2,48619177.8,49679078.9,151.1,154.4,1511.6,4.7,8425.8,26.19,42.3668113064781,-71.0748912453425,POINT (-71.0748912453425 42.3668113064781)
B1448,2022,43-77,Yes,Non-Residential,234164,1,415 Main Street,2006,625-7,1,Laboratory,"Office (56699.0),Laboratory (137000.0),Fast Food Restaurant (5496.0),Other (31833.0)",231028,,MIT 415 MAIN STREET FEE OWNER LLC,C/O MIT INVESTMENT MGMT CO,,13249597.6,45207632.6,578845,57884500.3,,,,,,,,,,103092132.9,103926289,446.2,449.8,187360096.5,186886459.7,811,808.9,6277.6,27.2,11881,51.43,42.3630294188739,-71.088739299666,POINT (-71.088739299666 42.3630294188739)
B1566,2022,58-158,Yes,Residential,117439,160,362  MEMORIAL DR,1949,737-2,1,College/University,College/University (133099.0),133099,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,1115875.7,3807368.5,,,,,,,,,,10367502.1,,14174870.6,15033214.5,106.5,112.9,23133162.9,24165785.9,173.8,181.6,958.1,7.2,2550.9,19.17,42.3567062302829,-71.0957584828716,POINT (-71.0957584828716 42.3567062302829)
B1311,2022,22-109,Yes,Non-Residential,53372,112,250 Monsignor O'Brien Hwy,1998,369-3,1,Hotel,Hotel (22615.0),22615,,"44 CAMBRIDGE ASSOCIATES, LLC.",,33,609888.9,2080941.3,24571,2457100,,,,,,,,,,4538041.3,4615746.8,200.7,204.1,8406590.8,8488181.4,371.7,375.3,281,12.4,2765,122.26,42.373202083313,-71.0816533892823,POINT (-71.0816533892823 42.373202083313)
B1094,2022,63-118,Yes,Non-Residential,85368,2,600 MEMORIAL DR,1925,750-7,1,College/University,College/University (82481.0),82481,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,943740.9,3220044.3,32818,3281800.5,,,,,,,,,,6501844.8,6749845.2,78.8,81.8,12462014.6,12722415.1,151.1,154.2,402.5,4.9,991.2,12.02,42.3539518973022,-71.1066412250308,POINT (-71.1066412250308 42.3539518973022)
B1631,2022,1A-6,Yes,Residential,83581,104,169 Monsignor O'Brien Highway,1930,371-1,1,Multifamily Housing,Multifamily Housing (81440.0),81440,104,"CAMBRIDGE GLASS FACTORY, LLC","C/OLASALLE INVESTMENT MANAGEMENT, INC.,",70,779049.9,2658118.6,29814.4,2981439.9,,,,,,,,,,5639558.6,5868185.6,69.2,72.1,10573244.1,10813302.5,129.8,132.8,350.6,4.3,3136.5,38.51,42.3718559158185,-71.0777216814491,POINT (-71.0777216814491 42.3718559158185)
B1581,2022,69-62,Yes,Non-Residential,292593,,20 Sidney St,1998,662-7,1,Hotel,"Hotel (152355.0),Office (50260.0)",202615,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,OFFICE OF THE TREASURER,29,4111301.8,14027763.5,46291,4629100.1,,,,,,,,,,18656863.6,18796850.3,92.1,92.8,44138293,44052963.5,217.8,217.4,1239.8,6.1,4998,24.67,42.3618690772199,-71.1000644266356,POINT (-71.1000644266356 42.3618690772199)
B1285,2022,134-1,Yes,Residential,65454,2,1201 Massachusetts Ave,1991,408-3,1,College/University,College/University (96592.0),96592,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,C/O HARVARD REAL ESTATE INC.,,728701.6,2486330.3,39921.4,3992143.1,,,,,,,1692787.7,,,8171261.1,8276325.1,84.6,85.7,12693911.8,12829465.6,131.4,132.8,477.4,4.9,1292.7,13.38,42.3719377211518,-71.1147341163394,POINT (-71.1147341163394 42.3719377211518)
B1199,2022,159-1,Yes,Non-Residential,1223988,1027,7 Harvard Yard,1863,318-26,1,Residence Hall/Dormitory,Residence Hall/Dormitory (32843.0),32843,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,82,118613.5,404709.5,2126.9,212691,,,,,,,162440.6,1395150,,2174991.1,2275583.3,66.2,69.3,3182755.8,3305353.1,96.9,100.6,141.2,4.3,782,23.81,42.3736494080668,-71.1178138715367,POINT (-71.1178138715367 42.3736494080668)
B1422,2022,14-1038,Yes,Non-Residential,959849,0,450 Kendall Street,2015,620-59,1,Laboratory,Laboratory (68577.0),68577,,"TP/P KENDALL SQUARE, LLC.",,,2110269,7200238.7,58190,5819000.8,,,,,,,,,,13019239.5,13173542.1,189.8,192.1,26270619.2,26063407.2,383.1,380.1,819.2,11.9,752.4,10.97,42.3633701074558,-71.081518146489,POINT (-71.081518146489 42.3633701074558)
B1614,2022,162-74,Yes,Non-Residential,77484,,104 Mount Auburn Street,1985,396-3,1,Mixed Use Property,"Office (27118.0),Other (7397.0)",34515,,Condo building,,33,739832.9,2524310.3,,,,,,,,,,,,2524310.3,2647253.7,73.1,76.7,7068068.8,7412310.3,204.8,214.8,178.9,5.2,128.4,3.72,42.3726373876888,-71.1210411460095,POINT (-71.1210411460095 42.3726373876888)
B1483,2022,52A-31,Yes,Non-Residential,98802,,43 VASSAR ST,2005,667-2,1,College/University,College/University (418663.0),418663,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,13138162.9,44827417.2,115,11500,,,,,,,58958990.8,120455495.3,,224253403.2,221622553.9,535.6,529.4,324094435.8,322814386.9,774.1,771.1,14281.9,34.1,13934,33.28,42.3623269341367,-71.0916432610889,POINT (-71.0916432610889 42.3623269341367)
B1502,2022,52A-21,Yes,Non-Residential,3691096,0,21  AMES ST,1916,668-8,1,College/University,College/University (65896.0),65896,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,188634,643619.2,1579,157900,,,,,,,3872808,1859058,,6533385.2,6516649.4,99.1,98.9,7728707.2,7759174.2,117.3,117.7,381.5,5.8,848.7,12.88,42.3599951899921,-71.0908613251841,POINT (-71.0908613251841 42.3599951899921)
B1542,2022,169-93,Yes,Non-Residential,34614,4,1400 Massachusetts Avenue,1924,345-10,1,Retail Store,Retail Store (37047.0),37047,,HARVARD COOPERATIVE SOCIETY,"C/O THOMAS A. WAGNER, JR. CFO",69,421345.2,1437629.9,3965.2,396515.9,,,,,,,,,,1834145.8,1873921.5,49.5,50.6,4441705.4,4453228.6,119.9,120.2,122.9,3.3,395.3,10.67,42.3737169655624,-71.1196939786229,POINT (-71.1196939786229 42.3737169655624)
B1231,2022,170-19,Yes,Non-Residential,159406,0,18 Mason Street,1898,307-3,1,College/University,College/University (21864.0),21864,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,207472.5,707896.2,,,,,,,,,,,,707896.2,707896.2,32.4,32.4,1982109.4,1982109.4,90.7,90.7,50.2,2.3,437.1,19.99,42.3762361024419,-71.1227684908399,POINT (-71.1227684908399 42.3762361024419)
B1750,2022,135-25,Yes,Residential,34820,51,"12, 14, 16 Ware Street",1981,366-8,1,Multifamily Housing,Multifamily Housing (37872.0),37872,45.45,Condo building,,64,112343,383314.4,25490,2548999.9,,,,,,,,,,2932314.3,3094258.4,77.4,81.7,3749730.1,3919771.5,99,103.5,162.5,4.3,11.6,0.31,42.3730220616005,-71.1123892155832,POINT (-71.1123892155832 42.3730220616005)
B1085,2022,42-87,Yes,Non-Residential,140901,2,201 BROADWAY,1991,568-3,1,Office,"Office (117748.0),Data Center (1500.0),Parking (10000.0)",119248,,BROADWAY/HAMPSHIRE,ASSOCIATES LIMITED PARTNERSHIP,78,1554081.7,5302527.5,9892.9,989288,,,,,,,,,,6291815.5,6426330.7,52.8,53.9,15885829.3,16027070.3,133.2,134.4,436,3.7,1203,10.09,42.3662558587152,-71.0923921124165,POINT (-71.0923921124165 42.3662558587152)
B1360,2022,157-69,Yes,Non-Residential,1462119,18,10 Everett Street,2010,253-6,1,Parking,Parking (223000.0),223000,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,395141.9,1348224.2,,,,,,,,,,,,1348224.2,1348224.2,6,6,3775027.8,3775027.8,16.9,16.9,95.5,0.4,,,42.3793172138569,-71.1192676438774,POINT (-71.1192676438774 42.3793172138569)
B1234,2022,"208-15, 208-16",Yes,Residential,136666,148,24 Fernald Drive,1949,"184-1, 184-2, 184-3, 184-8, 184-4, 184-5, 184-6, 184-7, 188-2, 188-1",10,Multifamily Housing,"K-12 School (13632.0),Multifamily Housing (168237.0),Parking (9233.0)",181869,229,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,90,585312.5,1997086.5,84870.5,8487052.3,,,,,,,,,,10484138.8,11188507.4,57.6,61.5,14503247.1,15242834.2,79.7,83.8,592.3,3.3,6329.6,34.8,42.3828498911829,-71.1260042122481,POINT (-71.1260042122481 42.3828498911829)
B1035,2022,85-63,Yes,Municipal,12000,,300 Norfolk Street,1979,385-1,1,Office,Other - Public Services (11542.0),11542,,CAMBRIDGE CITY OF,,,23154.8,79004.3,3140.1,314009.1,,,,,,,,,,393013.4,439614.8,34.1,38.1,550921.6,606483.1,47.7,52.5,22.4,1.9,19.4,1.68,42.3715605206137,-71.0969144338376,POINT (-71.0969144338376 42.3715605206137)
B1740,2022,72A-1,Yes,Residential,243144,268,131 Washington Street,1938,"626-1, 626-2, 626-3, 626-4, 626-5, 626-6, 626-7, 626-8, 626-9",9,Multifamily Housing,Multifamily Housing (275666.0),275666,268,CAMBRIDGE HOUSING AUTHORITY,,76,1404748.7,4793003.3,133830,13382999.7,,,,,,,,,,18176002.9,19052505.3,65.9,69.1,27472558.8,28392886.3,99.7,103,1050.4,3.8,14180.8,51.44,42.363829402528,-71.0950834401033,POINT (-71.0950834401033 42.363829402528)
B1478,2022,55-9,Yes,Non-Residential,173638,0,144  ALBANY ST,1963,"699-2, 699-16",2,College/University,College/University (61937.0),61937,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,,,12446,1244600,,,,,,,1898316,2582622.1,,5725538.1,6003928.6,92.4,96.9,6141298.1,6461792.2,99.2,104.3,337.6,5.5,,,42.3596510413044,-71.0978685174212,POINT (-71.0978685174212 42.3596510413044)
B1913,2022,27-86,Yes,Non-Residential,39111,0,179 Bent St.,1938,"549-18, 549-26",2,Laboratory,Laboratory (15920.0),15920,,"LOHNES, PAUL R., TR. OF THE ALEXANDER",GRAHAM BELL TRUST,,216700,739380.4,,,,,,,,,,,,739380.4,739380.4,46.4,46.4,2070265.1,2070265.1,130,130,52.4,3.3,1013.6,63.67,42.3674250266396,-71.0825783960929,POINT (-71.0825783960929 42.3674250266396)
B1840,2022,34-110,No,Non-Residential,27981,1,39 Sixth Street,,452-2,1,,,,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,CORPORATION SOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3708235439491,-71.0854093895172,POINT (-71.0854093895172 42.3708235439491)
B1608,2022,267D-339,Yes,Non-Residential,161348,10,799 Concord Ave,1966,"65-33, 65-43",2,Senior Living Community,"Parking (664.0),Senior Living Community (162853.0)",162853,,SANCTA MARIA HOSPITAL,,13,1260580.3,4301100.5,216781.1,21678108.3,,551998.6,,,162012,,,,,26693219.5,27499346.9,163.9,168.9,35526246,36217310.1,218.1,222.4,1509.2,9.3,7,0.04,42.3916889654016,-71.155477729539,POINT (-71.155477729539 42.3916889654016)
B1164,2022,143-20,Yes,Non-Residential,174764,,42-48 Quincy Street,1972,299-6,1,College/University,College/University (162184.0),162184,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,1487540.4,5075488.6,,,,,,,,,4445630.6,8296490.2,,17817609.3,17959781.2,109.9,110.7,28237910.5,28542649,174.1,176,1144.8,7.1,739.5,4.56,42.3758848053491,-71.1138623704635,POINT (-71.1138623704635 42.3758848053491)
B1396,2022,62-42,Yes,Non-Residential,136025,0,550  MEMORIAL DR,1973,747-8,1,College/University,College/University (152315.0),152315,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,998055.8,3405366.8,1145,114500,,,,,,,,11565083.7,,15084950.5,15987900.4,99,105,23568523,24617837.6,154.7,161.6,1015.3,6.7,6447.5,42.33,42.3543481839177,-71.1034770668895,POINT (-71.1034770668895 42.3543481839177)
B1080,2022,13-16,Yes,Non-Residential,301204,,245 First Street,1985,620-34,1,Office,"Office (171514.0),Laboratory (135490.0),Parking (158440.0)",307004,,"CLPF-CAMBRIDGE SCIENCE CENTER, LLC,",,,4516166.6,15409162.2,296926.3,29692631.3,,,,,,,,,,45101793.5,46859282.9,146.9,152.6,74322917.1,76168280.9,242.1,248.1,2691.4,8.8,5410.7,17.62,42.3636167403528,-71.0792705378175,POINT (-71.0792705378175 42.3636167403528)
B1270,2022,144-1,Yes,Non-Residential,2402868,15,17 Kirkland St,1902,241-61,1,College/University,College/University (36099.0),36099,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,87799.8,299573,,,,,,,,,189596.2,976520,,1465689.2,1515934.5,40.6,42,2186130.7,2252161.4,60.6,62.4,96.1,2.7,238.1,6.6,42.3766676488192,-71.1154570082982,POINT (-71.1154570082982 42.3766676488192)
B1496,2022,48-129,Yes,Non-Residential,903407,,25  CARLETON ST,1982,672-3,1,College/University,College/University (101813.0),101813,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,1718053.7,5861999.8,44.5,4450,,,,,,,5295071.9,4621974,,15783495.7,15583981.5,155,153.1,26797212,26690907.7,263.2,262.2,1001.5,9.8,2154.4,21.16,42.3610259630603,-71.0866313166022,POINT (-71.0866313166022 42.3610259630603)
B1717,2022,267.3-28,No,Residential,89020,82,30-32 Normandy Ave & 87-101 Blanchard Rd,1974,"46-3, 46-10, 46-9",3,Multifamily Housing,"Multifamily Housing (91820.0),Parking (20000.0)",91820,80,BLAIR POIND ESTATES LLC,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,42.3943808260877,-71.1573648918668,POINT (-71.1573648918668 42.3943808260877)
B1532,2022,62-34,No,Residential,150644,210,11-13-15 AUDREY ST,1963,747-5,1,College/University,College/University (13983.0),13983,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,42.3549794605496,-71.1038970313667,POINT (-71.1038970313667 42.3549794605496)
B1183,2022,142-45,Yes,Residential,67160,,38-34A Irving St,1926,289-47,1,Multifamily Housing,Multifamily Housing (66293.0),66293,83,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",80,315652.5,1077006.3,26258.9,2625887,,,,,,,,,,3702893.3,3862557.2,55.9,58.3,5772799,5940446.1,87.1,89.6,215.8,3.3,2015.5,30.4,42.3758481862795,-71.1106149556959,POINT (-71.1106149556959 42.3758481862795)
